x,y,z,value,lat,long
196,12,8,3.2259332370267684,40.62236,-111.7709922
196,12,9,3.1082725693430695,40.59885,-111.7709922
196,13,0,2.6768356595543,40.81048,-111.7517958
196,13,1,5.487241120030253,40.78696,-111.7517958
196,13,2,2.3801697893299436,40.76345,-111.7517958
196,13,3,3.2755253366722497,40.73993,-111.7517958
196,13,4,4.931542397079205,40.71642,-111.7517958
196,13,5,3.1205906313805283,40.69291,-111.7517958
196,13,6,5.5308584084886006,40.66939,-111.7517958
196,13,7,6.447157887286306,40.64588,-111.7517958
196,13,8,3.9755666322106,40.62236,-111.7517958
196,13,9,2.502774626291102,40.59885,-111.7517958
196,14,0,1.2542216261145074,40.81048,-111.7325994
196,14,1,2.7385458772411924,40.78696,-111.7325994
196,14,2,2.034685540224306,40.76345,-111.7325994
196,14,3,1.924996841941177,40.73993,-111.7325994
196,14,4,3.5554950310243765,40.71642,-111.7325994
196,14,5,2.4779329302260535,40.69291,-111.7325994
196,14,6,5.430857550210863,40.66939,-111.7325994
196,14,7,3.3107144980788688,40.64588,-111.7325994
196,14,8,7.822678415230369,40.62236,-111.7325994
196,14,9,2.5366492237834626,40.59885,-111.7325994
196,15,0,0.856382370552666,40.81048,-111.713403
196,15,1,3.1585391804046052,40.78696,-111.713403
196,15,2,2.3948090531642943,40.76345,-111.713403
196,15,3,1.7901509835551312,40.73993,-111.713403
196,15,4,3.5793631920129108,40.71642,-111.713403
196,15,5,1.518301687120146,40.69291,-111.713403
196,15,6,3.4907331655233866,40.66939,-111.713403
196,15,7,6.2104994163850975,40.64588,-111.713403
196,15,8,5.562640800429733,40.62236,-111.713403
196,15,9,2.645963787642425,40.59885,-111.713403
197,0,0,10.339182594167553,40.81048,-112.001349
197,0,1,10.027772641872048,40.78696,-112.001349
197,0,2,9.825962569601893,40.76345,-112.001349
197,0,3,8.934220396163704,40.73993,-112.001349
197,0,4,9.51323109134053,40.71642,-112.001349
197,0,5,8.973656127659059,40.69291,-112.001349
197,0,6,8.618233125677264,40.66939,-112.001349
197,0,7,8.434212246046712,40.64588,-112.001349
197,0,8,8.361259664363075,40.62236,-112.001349
197,0,9,8.56955564067418,40.59885,-112.001349
197,1,0,9.86716395820018,40.81048,-111.9821526
197,1,1,9.415525675380314,40.78696,-111.9821526
197,1,2,9.214755117036269,40.76345,-111.9821526
197,1,3,8.550949710268933,40.73993,-111.9821526
197,1,4,8.963554386064239,40.71642,-111.9821526
197,1,5,8.15466957545026,40.69291,-111.9821526
197,1,6,7.655851258287973,40.66939,-111.9821526
197,1,7,7.551011612197735,40.64588,-111.9821526
197,1,8,7.480074508059543,40.62236,-111.9821526
197,1,9,7.843664931682515,40.59885,-111.9821526
197,2,0,8.957839406321325,40.81048,-111.9629562
197,2,1,7.704062828249878,40.78696,-111.9629562
197,2,2,7.017136388008166,40.76345,-111.9629562
197,2,3,8.440801427731097,40.73993,-111.9629562
197,2,4,8.231500211507761,40.71642,-111.9629562
197,2,5,7.018966617186757,40.69291,-111.9629562
197,2,6,6.493746633348341,40.66939,-111.9629562
197,2,7,6.527941887934475,40.64588,-111.9629562
197,2,8,6.268104176616248,40.62236,-111.9629562
197,2,9,7.125153843863707,40.59885,-111.9629562
197,3,0,9.06511316001633,40.81048,-111.9437598
197,3,1,8.38404997631337,40.78696,-111.9437598
197,3,2,7.781229468635748,40.76345,-111.9437598
197,3,3,7.846303246984646,40.73993,-111.9437598
197,3,4,6.793011894200234,40.71642,-111.9437598
197,3,5,5.647692254685952,40.69291,-111.9437598
197,3,6,5.061285192077214,40.66939,-111.9437598
197,3,7,5.722898577748142,40.64588,-111.9437598
197,3,8,5.165437418208693,40.62236,-111.9437598
197,3,9,6.646025412941611,40.59885,-111.9437598
197,4,0,8.865368605732186,40.81048,-111.9245634
197,4,1,8.113646825634374,40.78696,-111.9245634
197,4,2,8.05366163709158,40.76345,-111.9245634
197,4,3,7.560302338827309,40.73993,-111.9245634
197,4,4,6.111773083294563,40.71642,-111.9245634
197,4,5,4.94084938050786,40.69291,-111.9245634
197,4,6,4.61317501594478,40.66939,-111.9245634
197,4,7,5.191870669275961,40.64588,-111.9245634
197,4,8,4.969250611851861,40.62236,-111.9245634
197,4,9,6.199082698725666,40.59885,-111.9245634
197,5,0,8.564356987848214,40.81048,-111.905367
197,5,1,7.910986030505384,40.78696,-111.905367
197,5,2,7.285100524753274,40.76345,-111.905367
197,5,3,7.209195456662033,40.73993,-111.905367
197,5,4,6.2117414524559615,40.71642,-111.905367
197,5,5,5.917117703911489,40.69291,-111.905367
197,5,6,4.8261230468173615,40.66939,-111.905367
197,5,7,5.833669337726076,40.64588,-111.905367
197,5,8,5.738985501736718,40.62236,-111.905367
197,5,9,8.409337844959872,40.59885,-111.905367
197,6,0,8.044909413339987,40.81048,-111.8861706
197,6,1,7.759337242513475,40.78696,-111.8861706
197,6,2,6.868339124875736,40.76345,-111.8861706
197,6,3,6.878745329998012,40.73993,-111.8861706
197,6,4,6.565399015279289,40.71642,-111.8861706
197,6,5,5.2444417475167455,40.69291,-111.8861706
197,6,6,5.919639235329499,40.66939,-111.8861706
197,6,7,7.15537209709475,40.64588,-111.8861706
197,6,8,6.607920012660605,40.62236,-111.8861706
197,6,9,6.020237816772542,40.59885,-111.8861706
197,7,0,7.354322454858309,40.81048,-111.8669742
197,7,1,7.300205077426724,40.78696,-111.8669742
197,7,2,7.042869186400938,40.76345,-111.8669742
197,7,3,6.820566380731937,40.73993,-111.8669742
197,7,4,6.42959958202635,40.71642,-111.8669742
197,7,5,5.5981575981668,40.69291,-111.8669742
197,7,6,4.774256767285922,40.66939,-111.8669742
197,7,7,7.399406106707648,40.64588,-111.8669742
197,7,8,7.261761394363651,40.62236,-111.8669742
197,7,9,6.3175704212398625,40.59885,-111.8669742
197,8,0,5.051386140103974,40.81048,-111.8477778
197,8,1,6.922719568166891,40.78696,-111.8477778
197,8,2,7.169276022077663,40.76345,-111.8477778
197,8,3,6.856240184532702,40.73993,-111.8477778
197,8,4,7.18615370460926,40.71642,-111.8477778
197,8,5,6.195022759349882,40.69291,-111.8477778
197,8,6,6.346953258042982,40.66939,-111.8477778
197,8,7,5.2361396386320855,40.64588,-111.8477778
197,8,8,6.735979040603448,40.62236,-111.8477778
197,8,9,6.889140756299405,40.59885,-111.8477778
197,9,0,4.265674390717001,40.81048,-111.8285814
197,9,1,5.770258291338768,40.78696,-111.8285814
197,9,2,6.845323049748991,40.76345,-111.8285814
197,9,3,6.927328520552938,40.73993,-111.8285814
197,9,4,6.359088909976522,40.71642,-111.8285814
197,9,5,5.813398517570496,40.69291,-111.8285814
197,9,6,4.834464431201456,40.66939,-111.8285814
197,9,7,6.843589044262154,40.64588,-111.8285814
197,9,8,6.3447219454402735,40.62236,-111.8285814
197,9,9,5.381886857484625,40.59885,-111.8285814
197,10,0,5.164129911757017,40.81048,-111.809385
197,10,1,6.48178234898611,40.78696,-111.809385
197,10,2,6.507815697022924,40.76345,-111.809385
197,10,3,5.705009240884465,40.73993,-111.809385
197,10,4,6.205862388304262,40.71642,-111.809385
197,10,5,5.528541773980917,40.69291,-111.809385
197,10,6,6.2704166287084675,40.66939,-111.809385
197,10,7,5.649364153696569,40.64588,-111.809385
197,10,8,5.478445049513297,40.62236,-111.809385
197,10,9,3.1572226508403625,40.59885,-111.809385
197,11,0,6.366969503457435,40.81048,-111.7901886
197,11,1,6.47497356833078,40.78696,-111.7901886
197,11,2,4.9677425089444744,40.76345,-111.7901886
197,11,3,5.660735357043316,40.73993,-111.7901886
197,11,4,5.897327712105963,40.71642,-111.7901886
197,11,5,5.311526849223798,40.69291,-111.7901886
197,11,6,5.479794883268191,40.66939,-111.7901886
197,11,7,6.76192747175028,40.64588,-111.7901886
197,11,8,6.78460896369681,40.62236,-111.7901886
197,11,9,3.172965150165321,40.59885,-111.7901886
197,12,0,4.400246258138737,40.81048,-111.7709922
197,12,1,5.899320798863012,40.78696,-111.7709922
197,12,2,3.564018084334728,40.76345,-111.7709922
197,12,3,4.4146124392730135,40.73993,-111.7709922
197,12,4,5.280873080048313,40.71642,-111.7709922
197,12,5,4.353500075122258,40.69291,-111.7709922
197,12,6,3.305234893791652,40.66939,-111.7709922
197,12,7,5.7752576884888285,40.64588,-111.7709922
197,12,8,3.0004005729142023,40.62236,-111.7709922
197,12,9,2.882740387730547,40.59885,-111.7709922
197,13,0,2.4513015644810943,40.81048,-111.7517958
197,13,1,5.303629535139989,40.78696,-111.7517958
197,13,2,2.154635694257033,40.76345,-111.7517958
197,13,3,3.049991251180335,40.73993,-111.7517958
197,13,4,4.95305378650786,40.71642,-111.7517958
197,13,5,2.8950566270032296,40.69291,-111.7517958
197,13,6,5.328437551921881,40.66939,-111.7517958
197,13,7,6.195616637120469,40.64588,-111.7517958
197,13,8,3.75454463993073,40.62236,-111.7517958
197,13,9,2.277240726208262,40.59885,-111.7517958
197,14,0,1.0286875310411931,40.81048,-111.7325994
197,14,1,2.5130117821907354,40.78696,-111.7325994
197,14,2,1.809151445151274,40.76345,-111.7325994
197,14,3,1.699462746868585,40.73993,-111.7325994
197,14,4,3.329973821912121,40.71642,-111.7325994
197,14,5,2.252398840183025,40.69291,-111.7325994
197,14,6,5.097498338261542,40.66939,-111.7325994
197,14,7,3.0856877069875592,40.64588,-111.7325994
197,14,8,7.568218404643224,40.62236,-111.7325994
197,14,9,2.3111207622098853,40.59885,-111.7325994
197,15,0,0.6308482754793517,40.81048,-111.713403
197,15,1,2.9330051018585865,40.78696,-111.713403
197,15,2,2.169274958206885,40.76345,-111.713403
197,15,3,1.5646168884851692,40.73993,-111.713403
197,15,4,3.3540762814364014,40.71642,-111.713403
197,15,5,1.2927675920610768,40.69291,-111.713403
197,15,6,3.2679609654375983,40.66939,-111.713403
197,15,7,5.586784812425565,40.64588,-111.713403
197,15,8,5.305529268840768,40.62236,-111.713403
197,15,9,2.42066915929088,40.59885,-111.713403
198,0,0,10.180746535669392,40.81048,-112.001349
198,0,1,9.864269668775282,40.78696,-112.001349
198,0,2,9.659857789313834,40.76345,-112.001349
198,0,3,8.551612509190186,40.73993,-112.001349
198,0,4,8.649488303328242,40.71642,-112.001349
198,0,5,7.926935488578098,40.69291,-112.001349
198,0,6,7.724117445805659,40.66939,-112.001349
198,0,7,7.595537893267712,40.64588,-112.001349
198,0,8,7.697778511293375,40.62236,-112.001349
198,0,9,8.040262281447433,40.59885,-112.001349
198,1,0,9.698676366486007,40.81048,-111.9821526
198,1,1,9.239990008253665,40.78696,-111.9821526
198,1,2,9.055663489291712,40.76345,-111.9821526
198,1,3,8.114104305963771,40.73993,-111.9821526
198,1,4,7.697287502701089,40.71642,-111.9821526
198,1,5,6.843929034822072,40.69291,-111.9821526
198,1,6,6.64481846776718,40.66939,-111.9821526
198,1,7,6.485486992774526,40.64588,-111.9821526
198,1,8,6.6380982144555745,40.62236,-111.9821526
198,1,9,7.213492753397838,40.59885,-111.9821526
198,2,0,8.727375603743198,40.81048,-111.9629562
198,2,1,7.388823662296032,40.78696,-111.9629562
198,2,2,6.666844614177222,40.76345,-111.9629562
198,2,3,7.985224797302181,40.73993,-111.9629562
198,2,4,6.033238059663033,40.71642,-111.9629562
198,2,5,5.6491263775261,40.69291,-111.9629562
198,2,6,5.45949542819549,40.66939,-111.9629562
198,2,7,5.3506000321314,40.64588,-111.9629562
198,2,8,5.364916988068741,40.62236,-111.9629562
198,2,9,6.399045718584043,40.59885,-111.9629562
198,3,0,8.945949556018011,40.81048,-111.9437598
198,3,1,8.281395589899896,40.78696,-111.9437598
198,3,2,7.655365643142111,40.76345,-111.9437598
198,3,3,7.283439468462965,40.73993,-111.9437598
198,3,4,5.126860914597766,40.71642,-111.9437598
198,3,5,4.576106828899938,40.69291,-111.9437598
198,3,6,4.235102980072371,40.66939,-111.9437598
198,3,7,4.211061896110058,40.64588,-111.9437598
198,3,8,4.361771719162577,40.62236,-111.9437598
198,3,9,5.868276645999051,40.59885,-111.9437598
198,4,0,8.916297343985438,40.81048,-111.9245634
198,4,1,8.325489363511974,40.78696,-111.9245634
198,4,2,7.682754485954766,40.76345,-111.9245634
198,4,3,6.995733535763284,40.73993,-111.9245634
198,4,4,5.25484432282338,40.71642,-111.9245634
198,4,5,4.235321419503933,40.69291,-111.9245634
198,4,6,3.8933232030743907,40.66939,-111.9245634
198,4,7,4.058525090800581,40.64588,-111.9245634
198,4,8,4.005125395240788,40.62236,-111.9245634
198,4,9,5.437272665951923,40.59885,-111.9245634
198,5,0,8.701773929825409,40.81048,-111.905367
198,5,1,8.282470854499609,40.78696,-111.905367
198,5,2,7.758838621343147,40.76345,-111.905367
198,5,3,6.738260999092402,40.73993,-111.905367
198,5,4,5.473413728599246,40.71642,-111.905367
198,5,5,5.157818594028173,40.69291,-111.905367
198,5,6,4.151640045718133,40.66939,-111.905367
198,5,7,4.615986423235047,40.64588,-111.905367
198,5,8,4.6288562129098185,40.62236,-111.905367
198,5,9,8.572740450361874,40.59885,-111.905367
198,6,0,8.162976171983985,40.81048,-111.8861706
198,6,1,8.130588775051834,40.78696,-111.8861706
198,6,2,7.943233128176373,40.76345,-111.8861706
198,6,3,7.236541735773157,40.73993,-111.8861706
198,6,4,6.005645191942162,40.71642,-111.8861706
198,6,5,4.626712963235702,40.69291,-111.8861706
198,6,6,5.032145947121479,40.66939,-111.8861706
198,6,7,5.695392325932482,40.64588,-111.8861706
198,6,8,5.1425465271313815,40.62236,-111.8861706
198,6,9,5.7862525445539585,40.59885,-111.8861706
198,7,0,7.534514422509201,40.81048,-111.8669742
198,7,1,7.752430986743255,40.78696,-111.8669742
198,7,2,8.097826139605779,40.76345,-111.8669742
198,7,3,7.3629259747204285,40.73993,-111.8669742
198,7,4,6.465866155141816,40.71642,-111.8669742
198,7,5,5.712069080531372,40.69291,-111.8669742
198,7,6,4.828167679614454,40.66939,-111.8669742
198,7,7,6.2801944715380085,40.64588,-111.8669742
198,7,8,7.307949415235996,40.62236,-111.8669742
198,7,9,6.024342820280708,40.59885,-111.8669742
198,8,0,5.840055821763002,40.81048,-111.8477778
198,8,1,7.372481816224732,40.78696,-111.8477778
198,8,2,8.015996340019726,40.76345,-111.8477778
198,8,3,8.037640757457106,40.73993,-111.8477778
198,8,4,6.9373764445946335,40.71642,-111.8477778
198,8,5,6.264229919404777,40.69291,-111.8477778
198,8,6,7.194304419825887,40.66939,-111.8477778
198,8,7,5.273836882913903,40.64588,-111.8477778
198,8,8,6.308355674456449,40.62236,-111.8477778
198,8,9,6.659577787541691,40.59885,-111.8477778
198,9,0,5.055537104252554,40.81048,-111.8285814
198,9,1,6.5161645678753874,40.78696,-111.8285814
198,9,2,7.440061295999615,40.76345,-111.8285814
198,9,3,6.9657930482600685,40.73993,-111.8285814
198,9,4,7.984440224925452,40.71642,-111.8285814
198,9,5,7.534469975523485,40.69291,-111.8285814
198,9,6,6.028247524650922,40.66939,-111.8285814
198,9,7,8.153974358173958,40.64588,-111.8285814
198,9,8,6.117685416503839,40.62236,-111.8285814
198,9,9,5.14224608539914,40.59885,-111.8285814
198,10,0,5.523234197673761,40.81048,-111.809385
198,10,1,6.7283966325221805,40.78696,-111.809385
198,10,2,7.164074174927598,40.76345,-111.809385
198,10,3,6.709786209871373,40.73993,-111.809385
198,10,4,7.49001336658454,40.71642,-111.809385
198,10,5,7.304534038254558,40.69291,-111.809385
198,10,6,6.851695274865502,40.66939,-111.809385
198,10,7,5.409240990758733,40.64588,-111.809385
198,10,8,5.219058472473641,40.62236,-111.809385
198,10,9,2.931688374244929,40.59885,-111.809385
198,11,0,6.2773489689331585,40.81048,-111.7901886
198,11,1,6.6699705725054335,40.78696,-111.7901886
198,11,2,4.742110310175796,40.76345,-111.7901886
198,11,3,5.628831762233948,40.73993,-111.7901886
198,11,4,6.842798444299027,40.71642,-111.7901886
198,11,5,5.07445184318124,40.69291,-111.7901886
198,11,6,5.213404678110038,40.66939,-111.7901886
198,11,7,6.531789392264769,40.64588,-111.7901886
198,11,8,6.547262610948632,40.62236,-111.7901886
198,11,9,2.947426016395137,40.59885,-111.7901886
198,12,0,4.174711961121916,40.81048,-111.7709922
198,12,1,6.113545978614966,40.78696,-111.7709922
198,12,2,3.3384839832928477,40.76345,-111.7709922
198,12,3,4.188975964654523,40.73993,-111.7709922
198,12,4,5.6900417683965925,40.71642,-111.7709922
198,12,5,4.124881195529036,40.69291,-111.7709922
198,12,6,3.079697773604142,40.66939,-111.7709922
198,12,7,5.659860759441225,40.64588,-111.7709922
198,12,8,2.7748594430746496,40.62236,-111.7709922
198,12,9,2.6571977964778792,40.59885,-111.7709922
198,13,0,2.2257674694077028,40.81048,-111.7517958
198,13,1,5.131785308938011,40.78696,-111.7517958
198,13,2,1.9291015991833773,40.76345,-111.7517958
198,13,3,2.824457146394045,40.73993,-111.7517958
198,13,4,5.006733304805397,40.71642,-111.7517958
198,13,5,2.6695223466385616,40.69291,-111.7517958
198,13,6,5.035540652933745,40.66939,-111.7517958
198,13,7,5.8256315262539236,40.64588,-111.7517958
198,13,8,3.514021704160834,40.62236,-111.7517958
198,13,9,2.051705857384879,40.59885,-111.7517958
198,14,0,0.803153435967886,40.81048,-111.7325994
198,14,1,2.2874776870961617,40.78696,-111.7325994
198,14,2,1.583617350077673,40.76345,-111.7325994
198,14,3,1.4739286517943695,40.73993,-111.7325994
198,14,4,3.1044188353222455,40.71642,-111.7325994
198,14,5,2.0268647354023086,40.69291,-111.7325994
198,14,6,4.9219907068042446,40.66939,-111.7325994
198,14,7,2.859177940649454,40.64588,-111.7325994
198,14,8,7.054651633702593,40.62236,-111.7325994
198,14,9,2.0855664999291608,40.59885,-111.7325994
198,15,0,0.4053141804060446,40.81048,-111.713403
198,15,1,2.7074709891032875,40.78696,-111.713403
198,15,2,1.9437408629936748,40.76345,-111.713403
198,15,3,1.339082793407099,40.73993,-111.713403
198,15,4,3.12812676706566,40.71642,-111.713403
198,15,5,1.0672334969613224,40.69291,-111.713403
198,15,6,3.0372207678064127,40.66939,-111.713403
198,15,7,5.360936022814665,40.64588,-111.713403
198,15,8,4.941185720673729,40.62236,-111.713403
198,15,9,2.194389105429899,40.59885,-111.713403
199,0,0,9.970126599570419,40.81048,-112.001349
199,0,1,9.639978123944584,40.78696,-112.001349
199,0,2,9.424965617824709,40.76345,-112.001349
199,0,3,8.146546156693159,40.73993,-112.001349
199,0,4,8.339086192564345,40.71642,-112.001349
199,0,5,7.7852604056715915,40.69291,-112.001349
199,0,6,7.575446377684852,40.66939,-112.001349
199,0,7,7.423176526308472,40.64588,-112.001349
199,0,8,7.528698059671012,40.62236,-112.001349
199,0,9,7.84668544317789,40.59885,-112.001349
199,1,0,9.431276715046689,40.81048,-111.9821526
199,1,1,8.927675398825173,40.78696,-111.9821526
199,1,2,8.765254214984914,40.76345,-111.9821526
199,1,3,7.605026843011299,40.73993,-111.9821526
199,1,4,7.404389818960029,40.71642,-111.9821526
199,1,5,6.737940736093202,40.69291,-111.9821526
199,1,6,6.535258284463337,40.66939,-111.9821526
199,1,7,6.315539362629203,40.64588,-111.9821526
199,1,8,6.477370774573094,40.62236,-111.9821526
199,1,9,7.021902535832791,40.59885,-111.9821526
199,2,0,8.331759037642222,40.81048,-111.9629562
199,2,1,6.852209697344229,40.78696,-111.9629562
199,2,2,6.116328650496715,40.76345,-111.9629562
199,2,3,7.219700669365157,40.73993,-111.9629562
199,2,4,5.8806427688828835,40.71642,-111.9629562
199,2,5,5.612695509775765,40.69291,-111.9629562
199,2,6,5.39640622461469,40.66939,-111.9629562
199,2,7,5.213878148560324,40.64588,-111.9629562
199,2,8,5.264916899502322,40.62236,-111.9629562
199,2,9,6.197890095684201,40.59885,-111.9629562
199,3,0,8.40741851430031,40.81048,-111.9437598
199,3,1,7.4683852128009995,40.78696,-111.9437598
199,3,2,6.522257171781012,40.76345,-111.9437598
199,3,3,6.517502921577263,40.73993,-111.9437598
199,3,4,5.005670867024079,40.71642,-111.9437598
199,3,5,4.599883164890709,40.69291,-111.9437598
199,3,6,4.251865321165641,40.66939,-111.9437598
199,3,7,3.989363117075494,40.64588,-111.9437598
199,3,8,4.334281946500305,40.62236,-111.9437598
199,3,9,5.633381466399861,40.59885,-111.9437598
199,4,0,8.123094715995439,40.81048,-111.9245634
199,4,1,7.035833076296965,40.78696,-111.9245634
199,4,2,6.769237254497016,40.76345,-111.9245634
199,4,3,6.258132882495778,40.73993,-111.9245634
199,4,4,5.099697952831244,40.71642,-111.9245634
199,4,5,4.198557761068683,40.69291,-111.9245634
199,4,6,3.811267594548837,40.66939,-111.9245634
199,4,7,3.8372115425947477,40.64588,-111.9245634
199,4,8,3.843680129931391,40.62236,-111.9245634
199,4,9,5.179186450785897,40.59885,-111.9245634
199,5,0,7.91400713065271,40.81048,-111.905367
199,5,1,7.033547108711668,40.78696,-111.905367
199,5,2,6.235264708168822,40.76345,-111.905367
199,5,3,6.067742281151302,40.73993,-111.905367
199,5,4,5.030317817565177,40.71642,-111.905367
199,5,5,4.5937263840686295,40.69291,-111.905367
199,5,6,3.849846236461914,40.66939,-111.905367
199,5,7,4.101209437853534,40.64588,-111.905367
199,5,8,4.246343929361501,40.62236,-111.905367
199,5,9,7.798975658517811,40.59885,-111.905367
199,6,0,7.729123670593674,40.81048,-111.8861706
199,6,1,7.223861992157838,40.78696,-111.8861706
199,6,2,5.993959811832186,40.76345,-111.8861706
199,6,3,6.162821922817655,40.73993,-111.8861706
199,6,4,5.355491007764983,40.71642,-111.8861706
199,6,5,3.944403915013625,40.69291,-111.8861706
199,6,6,4.1232651163455865,40.66939,-111.8861706
199,6,7,4.730795085198749,40.64588,-111.8861706
199,6,8,4.382742135691675,40.62236,-111.8861706
199,6,9,5.581824253336435,40.59885,-111.8861706
199,7,0,7.30017325494178,40.81048,-111.8669742
199,7,1,7.274064209818489,40.78696,-111.8669742
199,7,2,6.63291953757942,40.76345,-111.8669742
199,7,3,6.4261873722099,40.73993,-111.8669742
199,7,4,5.675689690345856,40.71642,-111.8669742
199,7,5,4.737932752986456,40.69291,-111.8669742
199,7,6,4.119720618681914,40.66939,-111.8669742
199,7,7,5.1793440547426535,40.64588,-111.8669742
199,7,8,6.6242667168355736,40.62236,-111.8669742
199,7,9,5.753554603709915,40.59885,-111.8669742
199,8,0,6.223781520869509,40.81048,-111.8477778
199,8,1,7.070978454793879,40.78696,-111.8477778
199,8,2,7.0827244329833325,40.76345,-111.8477778
199,8,3,6.822624244073149,40.73993,-111.8477778
199,8,4,5.729327758291897,40.71642,-111.8477778
199,8,5,5.007513216319017,40.69291,-111.8477778
199,8,6,5.9749064567108805,40.66939,-111.8477778
199,8,7,4.756323039088045,40.64588,-111.8477778
199,8,8,5.899126574987816,40.62236,-111.8477778
199,8,9,5.984706298242929,40.59885,-111.8477778
199,9,0,5.456510851581323,40.81048,-111.8285814
199,9,1,6.567596340232309,40.78696,-111.8285814
199,9,2,6.981690974923026,40.76345,-111.8285814
199,9,3,6.123152873659207,40.73993,-111.8285814
199,9,4,7.063914274477886,40.71642,-111.8285814
199,9,5,6.144280958446231,40.69291,-111.8285814
199,9,6,5.174922153873215,40.66939,-111.8285814
199,9,7,8.324073376344774,40.64588,-111.8285814
199,9,8,5.935018131563682,40.62236,-111.8285814
199,9,9,4.955509939425981,40.59885,-111.8285814
199,10,0,5.62917948826921,40.81048,-111.809385
199,10,1,6.663850053174365,40.78696,-111.809385
199,10,2,6.781724564247749,40.76345,-111.809385
199,10,3,6.431808348879668,40.73993,-111.809385
199,10,4,7.137425969731781,40.71642,-111.809385
199,10,5,7.052782368296907,40.69291,-111.809385
199,10,6,6.878740190400607,40.66939,-111.809385
199,10,7,5.237757461610401,40.64588,-111.809385
199,10,8,5.086195855168992,40.62236,-111.809385
199,10,9,2.7061549281335626,40.59885,-111.809385
199,11,0,6.185533235256809,40.81048,-111.7901886
199,11,1,6.898762784429044,40.78696,-111.7901886
199,11,2,4.5174228502060565,40.76345,-111.7901886
199,11,3,5.602085901312279,40.73993,-111.7901886
199,11,4,7.137862907360803,40.71642,-111.7901886
199,11,5,4.903739686599793,40.69291,-111.7901886
199,11,6,5.109004890017566,40.66939,-111.7901886
199,11,7,6.380975492311861,40.64588,-111.7901886
199,11,8,6.401286493937279,40.62236,-111.7901886
199,11,9,2.7219097859448524,40.59885,-111.7901886
199,12,0,3.949179496425999,40.81048,-111.7709922
199,12,1,6.238595894268855,40.78696,-111.7709922
199,12,2,3.112949935645824,40.76345,-111.7709922
199,12,3,3.964230171600269,40.73993,-111.7709922
199,12,4,6.043885563855928,40.71642,-111.7709922
199,12,5,3.912984848995792,40.69291,-111.7709922
199,12,6,2.8541761907348446,40.66939,-111.7709922
199,12,7,5.5358526569209925,40.64588,-111.7709922
199,12,8,2.549351429705835,40.62236,-111.7709922
199,12,9,2.4316934126694516,40.59885,-111.7709922
199,13,0,2.000233374334978,40.81048,-111.7517958
199,13,1,4.964017293001709,40.78696,-111.7517958
199,13,2,1.7035675041124052,40.76345,-111.7517958
199,13,3,2.598923111395627,40.73993,-111.7517958
199,13,4,5.082008245932171,40.71642,-111.7517958
199,13,5,2.4439890617929443,40.69291,-111.7517958
199,13,6,5.077092149849335,40.66939,-111.7517958
199,13,7,6.0066444999809825,40.64588,-111.7517958
199,13,8,3.343968319301144,40.62236,-111.7517958
199,13,9,1.8261744155603918,40.59885,-111.7517958
199,14,0,0.5776193408945718,40.81048,-111.7325994
199,14,1,2.0619435921593903,40.78696,-111.7325994
199,14,2,1.358083255006101,40.76345,-111.7325994
199,14,3,1.2483945567259136,40.73993,-111.7325994
199,14,4,2.878982983539027,40.71642,-111.7325994
199,14,5,1.8013306822591102,40.69291,-111.7325994
199,14,6,4.831094463855177,40.66939,-111.7325994
199,14,7,2.6376734389566763,40.64588,-111.7325994
199,14,8,7.5627461372849645,40.62236,-111.7325994
199,14,9,1.8601006659762358,40.59885,-111.7325994
199,15,0,0.17978008533273035,40.81048,-111.713403
199,15,1,2.481936997064677,40.78696,-111.713403
199,15,2,1.7182067686784557,40.76345,-111.713403
199,15,3,1.1135486983573337,40.73993,-111.713403
199,15,4,2.9044697672048487,40.71642,-111.713403
199,15,5,0.8416994020007991,40.69291,-111.713403
199,15,6,2.833293838911878,40.66939,-111.713403
199,15,7,5.257140844164076,40.64588,-111.713403
199,15,8,5.084475896429142,40.62236,-111.713403
199,15,9,1.9714151805522624,40.59885,-111.713403
200,0,0,9.710042990700101,40.81048,-112.001349
200,0,1,9.380630967854389,40.78696,-112.001349
200,0,2,9.158755255848368,40.76345,-112.001349
200,0,3,7.872517397911728,40.73993,-112.001349
200,0,4,8.2086981654899,40.71642,-112.001349
200,0,5,7.587124677191294,40.69291,-112.001349
200,0,6,7.319813632983369,40.66939,-112.001349
200,0,7,7.117179424065409,40.64588,-112.001349
200,0,8,7.250424466948012,40.62236,-112.001349
200,0,9,7.582246121686402,40.59885,-112.001349
200,1,0,9.172415337832973,40.81048,-111.9821526
200,1,1,8.652774770338596,40.78696,-111.9821526
200,1,2,8.472887255780112,40.76345,-111.9821526
200,1,3,7.376827148164972,40.73993,-111.9821526
200,1,4,7.287061626914316,40.71642,-111.9821526
200,1,5,6.546603933004174,40.69291,-111.9821526
200,1,6,6.266455231256151,40.66939,-111.9821526
200,1,7,5.9538477653450474,40.64588,-111.9821526
200,1,8,6.1639640385001915,40.62236,-111.9821526
200,1,9,6.740577060569644,40.59885,-111.9821526
200,2,0,8.10461692095058,40.81048,-111.9629562
200,2,1,6.631322756480207,40.78696,-111.9629562
200,2,2,5.818726555246288,40.76345,-111.9629562
200,2,3,7.128122301342062,40.73993,-111.9629562
200,2,4,5.773558051008148,40.71642,-111.9629562
200,2,5,5.439657770010905,40.69291,-111.9629562
200,2,6,5.120507314719683,40.66939,-111.9629562
